ID1	DataType	ExptNumber	MouseID	strainName	sex	Date	birthDate	ExptDoneBy	Age(days)	Age(wks)	Expr1011	BodyWeight	DrugBottleStartWeight	WaterBottleStartWeight	DrugBottleEndWeight	WaterBottleEndWeight	MeasureDays	d7	d8	d9	d10	d11	d12	d13	DrugDose	Drug	DoseUnits	d14	d15	d16	d17	d18	d19	d20	d21	d22	d23	d24	d25	mg/kg formula check	MouseIDDateMaster	MouseIDDateMDTStatic	MouseIDDateQC	coatColor	origin	Group	nickname	SucrosePreference	OralMethPreference	mgMeth_gMouse_day	d2-d4	d3-d5	d2-d4bias	TestNumber	DrugVolConsumed	WaterVolConsumed	DrugPreferenceScore	DrugMassConsumed
51132	Oral methamphetamine	SUC0384	056241	B6NJ-Rbm4b-/- Cyfip2-S968F<J>	M	2025-12-29T00:00:00Z	2025-10-06T00:00:00Z	Fionna	84	12		24.3299999237061	90.6699981689453	85.5800018310547	88.9400024414063	77.7300033569336	2							day 22-24 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L													331450.471298558	056241_12/29/2025_Oral methamphetamine	056241_12/29/2025_Oral methamphetamine	yes		Kumar Lab	yes	Rbm4b		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.00284421822106696	1.72999572753906	7.84999847412109	0.180584207177162	6	1.72999572753899	7.84999847412111	0.180584214470527	0.00284421822106684
50888	Oral methamphetamine	SUC0384	056242	B6NJ-Rbm4b-/- Cyfip2-S968F<J>	M	2025-12-19T00:00:00Z	2025-10-06T00:00:00Z	Fionna	74	10.5714285714286		20.9949994087219	92.4300003051758	94.5899963378906	83.620002746582	89.4899978637695	3							day 10-13 both water bottles		Both Water Bottles															056242_12/19/2025_Oral methamphetamine	056242_12/19/2025_Oral methamphetamine	yes		Kumar Lab	yes	Rbm4b		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		8.80999755859375	5.09999847412109	0.633357286453247	1	8.80999755859379	5.09999847412109	0.633357302034708	
50937	Oral methamphetamine	SUC0384	056242	B6NJ-Rbm4b-/- Cyfip2-S968F<J>	M	2025-12-22T00:00:00Z	2025-10-06T00:00:00Z	Fionna	77	11		21.2999992370605	100.089996337891	89.4899978637695	93.7300033569336	87.1399993896484	2							day 13-15 Methamphetamine drinking	20	Methamphetamine Drinking	mg_L													440442.999197481	056242_12/22/2025_Oral methamphetamine	056242_12/22/2025_Oral methamphetamine	yes		Kumar Lab	yes	Rbm4b		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.00298591230458407	6.35999298095703	2.34999847412109	0.730195105075836	2	6.3599929809574	2.34999847412111	0.730195088452021	0.00298591230458425
50986	Oral methamphetamine	SUC0384	056242	B6NJ-Rbm4b-/- Cyfip2-S968F<J>	M	2025-12-24T00:00:00Z	2025-10-06T00:00:00Z	Fionna	79	11.2857142857143		21.5942851475307	93.7300033569336	87.1399993896484	91.7900009155273	80.4599990844727	2							day 15-17 Methamphetamine Drinking	20	Methamphetamine Drinking	mg_L														056242_12/24/2025_Oral methamphetamine	056242_12/24/2025_Oral methamphetamine	yes		Kumar Lab	yes	Rbm4b		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		1.94000244140625	6.68000030517578	0.22505821287632	3	1.94000244140629	6.6800003051757	0.225058216156085	0.000898386970512026
51035	Oral methamphetamine	SUC0384	056242	B6NJ-Rbm4b-/- Cyfip2-S968F<J>	M	2025-12-26T00:00:00Z	2025-10-06T00:00:00Z	Fionna	81	11.5714285714286		21.8885710580008	92.4000015258789	80.4599990844727	88.4300003051758	73.4599990844727	3							day 17-20 Methamphetamine Drinking	40	Methamphetamine Drinking	mg_L														056242_12/26/2025_Oral methamphetamine	056242_12/26/2025_Oral methamphetamine	yes		Kumar Lab	yes	Rbm4b		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		3.97000122070313	7	0.361896157264709	4	3.97000122070311	7	0.361896151224736	0.00241830996957777
51084	Oral methamphetamine	SUC0384	056242	B6NJ-Rbm4b-/- Cyfip2-S968F<J>	M	2025-12-27T00:00:00Z	2025-10-06T00:00:00Z	Fionna	82	11.7142857142857		22.0357140132359	93.0999984741211	93.3399963378906	90.3499984741211	85.4400024414063	2							day 20-22 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L														056242_12/27/2025_Oral methamphetamine	056242_12/27/2025_Oral methamphetamine	yes		Kumar Lab	yes	Rbm4b		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		2.75	7.89999389648438	0.258216112852097	5	2.75	7.89999389648429	0.258216110424985	0.00499189633401158
51133	Oral methamphetamine	SUC0384	056242	B6NJ-Rbm4b-/- Cyfip2-S968F<J>	M	2025-12-29T00:00:00Z	2025-10-06T00:00:00Z	Fionna	84	12		22.3299999237061	90.3499984741211	85.4400024414063	88.4700012207031	77.7600021362305	2							day 22-24 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L													357960.800526097	056242_12/29/2025_Oral methamphetamine	056242_12/29/2025_Oral methamphetamine	yes		Kumar Lab	yes	Rbm4b		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.0033676619074631	1.87999725341797	7.68000030517578	0.196652486920357	6	1.879997253418	7.68000030517581	0.196652482586463	0.00336766190746314
51755	Oral methamphetamine	SUC0390	056243	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-16T00:00:00Z	2025-10-06T00:00:00Z	Fionna	102	14.5714285714286		22.0875005722046	95.7200012207031	81.9599990844727	87.7900009155273	79.1999969482422	3							day 10-13 both water bottles		Both Water Bottles															056243_1/16/2026_Oral methamphetamine	056243_1/16/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		7.93000030517578	2.76000213623047	0.741814613342285	1	7.9300003051758	2.7600021362305	0.741814639298865	
51806	Oral methamphetamine	SUC0390	056243	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-19T00:00:00Z	2025-10-06T00:00:00Z	Fionna	105	15		21.9500007629395	98.0500030517578	97.0199966430664	93.4400024414063	94.9199981689453	2							day 13-15 Methamphetamine drinking	20	Methamphetamine Drinking	mg_L													417393.742610654	056243_1/19/2026_Oral methamphetamine	056243_1/19/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.00210022799549744	4.61000061035156	2.09999847412109	0.687034487724304	2	4.61000061035149	2.09999847412111	0.687034461900204	0.0021002279954974
51857	Oral methamphetamine	SUC0390	056243	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-21T00:00:00Z	2025-10-06T00:00:00Z	Fionna	107	15.2857142857143		22.330000559489	93.4400024414063	94.9199981689453	88.2799987792969	92.0500030517578	2							day 15-17 Methamphetamine Drinking	20	Methamphetamine Drinking	mg_L														056243_1/21/2026_Oral methamphetamine	056243_1/21/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		5.16000366210938	2.8699951171875	0.642590820789337	3	5.1600036621094	2.8699951171875	0.642590840164637	0.00231079423771743
51908	Oral methamphetamine	SUC0390	056243	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-23T00:00:00Z	2025-10-06T00:00:00Z	Fionna	109	15.5714285714286		22.7100003560384	91.3899993896484	92.0500030517578	86.6900024414063	80.4499969482422	5							day 17-20 Methamphetamine Drinking	40	Methamphetamine Drinking	mg_L														056243_1/23/2026_Oral methamphetamine	056243_1/23/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		4.69999694824219	11.6000061035156	0.28834331035614	4	4.69999694824209	11.6000061035156	0.288343317072893	0.00165565719931568
51959	Oral methamphetamine	SUC0390	056243	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-26T00:00:00Z	2025-10-06T00:00:00Z	Fionna	112	16		23.2800000508626	92.7600021362305	80.4499969482422	89.5199966430664	74.8499984741211	2							day 20-22 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L														056243_1/26/2026_Oral methamphetamine	056243_1/26/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		3.24000549316406	5.59999847412109	0.366516292095184	5	3.24000549316409	5.59999847412111	0.366516294014641	0.00556701973554168
52010	Oral methamphetamine	SUC0390	056243	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-28T00:00:00Z	2025-10-06T00:00:00Z	Fionna	114	16.2857142857143		23.6599998474121	89.5199966430664	93.0400009155273	87.6900024414063	87.7399978637695	2							day 22-24 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L													331783.974627587	056243_1/28/2026_Oral methamphetamine	056243_1/28/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.00309381946485569	1.82999420166016	5.30000305175781	0.256661266088486	6	1.8299942016601	5.3000030517578	0.256661277223194	0.0030938194648556
51756	Oral methamphetamine	SUC0390	056244	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-16T00:00:00Z	2025-10-06T00:00:00Z	Fionna	102	14.5714285714286		22.9024996757508	95.2900009155273	84.0800018310547	90.4199981689453	76.8600006103516	3							day 10-13 both water bottles		Both Water Bottles															056244_1/16/2026_Oral methamphetamine	056244_1/16/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		4.87000274658203	7.22000122070313	0.402812331914902	1	4.870002746582	7.2200012207031	0.402812336518662	
51807	Oral methamphetamine	SUC0390	056244	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-19T00:00:00Z	2025-10-06T00:00:00Z	Fionna	105	15		23.1499996185303	100.050003051758	98.4000015258789	93.1399993896484	96.5699996948242	2							day 13-15 Methamphetamine drinking	20	Methamphetamine Drinking	mg_L													402533.796117363	056244_1/19/2026_Oral methamphetamine	056244_1/19/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.00298488284059336	6.91000366210938	1.83000183105469	0.790617763996124	2	6.9100036621096	1.8300018310547	0.790617771065937	0.00298488284059345
51858	Oral methamphetamine	SUC0390	056244	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-21T00:00:00Z	2025-10-06T00:00:00Z	Fionna	107	15.2857142857143		23.0166662004259	93.1399993896484	96.5699996948242	90.4599990844727	90.0599975585938	2							day 15-17 Methamphetamine Drinking	20	Methamphetamine Drinking	mg_L														056244_1/21/2026_Oral methamphetamine	056244_1/21/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		2.68000030517578	6.51000213623047	0.291621297597885	3	2.6800003051757	6.5100021362304	0.291621283265475	0.00116437379846353
51909	Oral methamphetamine	SUC0390	056244	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-23T00:00:00Z	2025-10-06T00:00:00Z	Fionna	109	15.5714285714286		22.8833327823215	94.4800033569336	90.0599975585938	81.3000030517578	83.5	5							day 17-20 Methamphetamine Drinking	40	Methamphetamine Drinking	mg_L														056244_1/23/2026_Oral methamphetamine	056244_1/23/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		13.1800003051758	6.55999755859375	0.667679905891418	4	13.1800003051758	6.55999755859381	0.667679925607596	0.00460772053810553
51960	Oral methamphetamine	SUC0390	056244	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-26T00:00:00Z	2025-10-06T00:00:00Z	Fionna	112	16		22.6833326551649	94.6600036621094	83.5	90.8899993896484	75.4499969482422	2							day 20-22 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L														056244_1/26/2026_Oral methamphetamine	056244_1/26/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		3.77000427246094	8.05000305175781	0.318951100111008	5	3.77000427246101	8.0500030517578	0.318951094449527	0.00664806063513351
52011	Oral methamphetamine	SUC0390	056244	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-28T00:00:00Z	2025-10-06T00:00:00Z	Fionna	114	16.2857142857143		22.5499992370605	90.8899993896484	99.4599990844727	84.5899963378906	97	2							day 22-24 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L													340948.33817064	056244_1/28/2026_Oral methamphetamine	056244_1/28/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.0111751720885274	6.30000305175781	2.45999908447266	0.719178259372711	6	6.3000030517578	2.4599990844727	0.719178255185762	0.0111751720885274
51757	Oral methamphetamine	SUC0390	056245	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-16T00:00:00Z	2025-10-06T00:00:00Z	Fionna	102	14.5714285714286		26.0624995231628	100.300003051758	92.3099975585938	94.6699981689453	85.0699996948242	3							day 10-13 both water bottles		Both Water Bottles															056245_1/16/2026_Oral methamphetamine	056245_1/16/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		5.6300048828125	7.23999786376953	0.437451720237732	1	5.6300048828127	7.2399978637696	0.437451723489941	
51808	Oral methamphetamine	SUC0390	056245	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-19T00:00:00Z	2025-10-06T00:00:00Z	Fionna	105	15		26.8899993896484	101.639999389648	85.0699996948242	96.2200012207031	82.3899993896484	2							day 13-15 Methamphetamine drinking	20	Methamphetamine Drinking	mg_L													363696.578773997	056245_1/19/2026_Oral methamphetamine	056245_1/19/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.00201561855409777	5.41999816894531	2.68000030517578	0.669135689735413	2	5.4199981689449	2.68000030517581	0.669135702464841	0.00201561855409762
51859	Oral methamphetamine	SUC0390	056245	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-21T00:00:00Z	2025-10-06T00:00:00Z	Fionna	107	15.2857142857143		27.0011105007595	96.2200012207031	82.3899993896484	92.8600006103516	77.5699996948242	2							day 15-17 Methamphetamine Drinking	20	Methamphetamine Drinking	mg_L														056245_1/21/2026_Oral methamphetamine	056245_1/21/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		3.36000061035156	4.81999969482422	0.410758018493652	3	3.36000061035149	4.81999969482419	0.410758005500995	0.00124439348902223
51910	Oral methamphetamine	SUC0390	056245	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-23T00:00:00Z	2025-10-06T00:00:00Z	Fionna	109	15.5714285714286		27.1122216118706	94.9300003051758	94.9000015258789	89.3399963378906	83.3000030517578	5							day 17-20 Methamphetamine Drinking	40	Methamphetamine Drinking	mg_L														056245_1/23/2026_Oral methamphetamine	056245_1/23/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		5.59000396728516	11.5999984741211	0.325189262628555	4	5.5900039672852	11.5999984741211	0.325189248014318	0.00164944180445551
51961	Oral methamphetamine	SUC0390	056245	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-26T00:00:00Z	2025-10-06T00:00:00Z	Fionna	112	16		27.2788882785373	91.25	83.3000030517578	88.4499969482422	78.1600036621094	2							day 20-22 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L														056245_1/26/2026_Oral methamphetamine	056245_1/26/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		2.80000305175781	5.13999938964844	0.352645099163055	5	2.8000030517578	5.1399993896484	0.352645112192423	0.00410574364052923
52012	Oral methamphetamine	SUC0390	056245	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-28T00:00:00Z	2025-10-06T00:00:00Z	Fionna	114	16.2857142857143		27.3899993896484	88.4499969482422	91.9499969482422	86.5199966430664	85.5500030517578	2							day 22-24 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L													279397.354140402	056245_1/28/2026_Oral methamphetamine	056245_1/28/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.00281854742341497	1.93000030517578	6.39999389648438	0.231692880392075	6	1.9300003051758	6.3999938964844	0.231692874983171	0.002818547423415
51758	Oral methamphetamine	SUC0390	056246	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-16T00:00:00Z	2025-10-06T00:00:00Z	Fionna	102	14.5714285714286		21.9649996757508	95.6999969482422	84.629997253418	88.9000015258789	80.5	3							day 10-13 both water bottles		Both Water Bottles															056246_1/16/2026_Oral methamphetamine	056246_1/16/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		6.79999542236328	4.12999725341797	0.622140884399414	1	6.7999954223633	4.129997253418	0.622140894698927	
51809	Oral methamphetamine	SUC0390	056246	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-19T00:00:00Z	2025-10-06T00:00:00Z	Fionna	105	15		21.8099994659424	95.0800018310547	80.5	90.9899978637695	75.4599990844727	2							day 13-15 Methamphetamine drinking	20	Methamphetamine Drinking	mg_L													396668.010701792	056246_1/19/2026_Oral methamphetamine	056246_1/19/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.00187528843073653	4.09000396728516	5.04000091552734	0.447973906993866	2	4.0900039672852	5.0400009155273	0.447973907986046	0.00187528843073654
51860	Oral methamphetamine	SUC0390	056246	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-21T00:00:00Z	2025-10-06T00:00:00Z	Fionna	107	15.2857142857143		22.3144440121121	90.9899978637695	99.5100021362305	86.2399978637695	94.8199996948242	2							day 15-17 Methamphetamine Drinking	20	Methamphetamine Drinking	mg_L														056246_1/21/2026_Oral methamphetamine	056246_1/21/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		4.75	4.69000244140625	0.5031778216362	3	4.75	4.69000244140629	0.503177835968058	0.00212866607719275
51911	Oral methamphetamine	SUC0390	056246	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-23T00:00:00Z	2025-10-06T00:00:00Z	Fionna	109	15.5714285714286		22.8188885582818	91.2300033569336	94.8199996948242	85.6999969482422	82.0800018310547	5							day 17-20 Methamphetamine Drinking	40	Methamphetamine Drinking	mg_L														056246_1/23/2026_Oral methamphetamine	056246_1/23/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		5.53000640869141	12.7399978637695	0.302682280540466	4	5.53000640869139	12.7399978637695	0.30268227233132	0.00193874697957078
51962	Oral methamphetamine	SUC0390	056246	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2026-01-26T00:00:00Z	2025-10-06T00:00:00Z	Fionna	112	16		23.5755553775364	93.5800018310547	82.0800018310547	90.2300033569336	76.7200012207031	2							day 20-22 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L														056246_1/26/2026_Oral methamphetamine	056246_1/26/2026_Oral methamphetamine	yes		Kumar Lab	no	Zzef1		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		3.34999847412109	5.36000061035156	0.384615242481232	5	3.34999847412111	5.36000061035161	0.384615249856127	0.00568385078607837
